"","feature1","feature2","class"
"123",7.51352767599137,77.8088298756494,"1"
"124",14.3247417764381,77.1258632577326,"1"
"125",26.5371537582745,97.1212528476204,"1"
"126",0.373346269039114,79.5910718826325,"1"
"127",16.4132340245986,82.2175848127448,"1"
"128",16.9706664006194,79.9303055327449,"1"
"129",8.88955705862937,71.117905702733,"1"
"130",20.1421422317048,76.3470872578114,"1"
"131",20.8681338895718,95.110237077348,"1"
"132",17.711428630178,84.2532869973313,"1"
"133",13.568684963785,81.2869621880004,"1"
"134",16.2347906122545,74.0012440382136,"1"
"135",7.80617698059991,57.9088491115093,"1"
"136",23.3855722837673,89.8057362078081,"1"
"137",10.0240651583367,64.2089979028808,"1"
"138",14.3198557017456,89.7126585860137,"1"
"139",19.4798780865469,101.722468153452,"1"
"140",7.96254783663235,65.5238725627101,"1"
"141",19.9512474493729,86.2166673967368,"1"
"142",14.7792474704137,76.8054835508392,"1"
"143",6.49303229230896,64.6899826497338,"1"
"144",6.69781591634078,65.3065563423276,"1"
"145",5.56188469288053,64.8169726737306,"1"
"146",14.835925117947,73.3802227338351,"1"
"147",10.2957573126534,64.0494990292743,"1"
"148",14.4050627981013,89.0096895701218,"1"
"149",27.9682924732949,99.5928096851328,"1"
"150",7.16920686389488,67.9302927513853,"1"
"151",19.34086904541,87.6292998449528,"1"
"152",22.4114466934474,85.7497596008813,"1"
"153",14.6670412395851,84.3753131347057,"1"
"154",9.09092184568763,70.4223951548921,"1"
"155",9.44838791454177,81.4619426323335,"1"
"156",13.1130344705103,77.4672981792148,"1"
"157",19.125373549068,84.9050982365895,"1"
"158",12.0635005346091,76.8660952686848,"1"
"159",24.3054498059446,87.3631668264365,"1"
"160",15.9714114754364,74.7475810292315,"1"
"161",18.7383199076077,91.2994955492424,"1"
"162",10.6571226894946,69.0687088698926,"1"
"163",8.60845147516621,67.4995798778878,"1"
"164",32.4406900850435,111.614023319384,"1"
"165",15.0971176423306,74.6813555611139,"1"
"166",23.668285689136,79.1287459823134,"1"
"167",17.1188763101433,86.9085703351221,"1"
"168",9.77810166039682,76.6824864390675,"1"
"169",22.2497766232501,82.6501838151936,"1"
"170",11.7249679422248,86.4143213630842,"1"
"171",12.5131417314321,78.6097623798709,"1"
"172",10.6239577362182,83.1669130104511,"1"
"173",18.1877934755507,77.8635316769625,"1"
"174",25.6008107132128,101.217938520686,"1"
"175",11.4552252681375,72.5309057725303,"1"
"176",6.53604556272654,70.682717784175,"1"
"177",17.2242129846709,79.2870641184653,"1"
"178",16.6674524864363,83.0302872473173,"1"
"179",23.5508837569713,80.938837650803,"1"
"180",15.3260531342603,74.0344152093,"1"
"181",8.9711889765123,69.7922300856791,"1"
"182",24.1239850319409,91.0763452881806,"1"
"183",13.3154406939967,76.4839903857512,"1"
"184",12.0966673488592,70.6187403467574,"1"
"185",11.6231963569268,78.8220034434153,"1"
"186",9.85344504690649,80.2631898576623,"1"
"187",23.7270655434281,89.3523885295318,"1"
"188",16.5253960159231,80.2542220481771,"1"
"189",13.8990471257583,90.1160902125875,"1"
"190",20.1103787497531,70.9568452882409,"1"
"191",17.2521894528257,81.5040130649939,"1"
"192",6.03078498182415,80.6980263876966,"1"
"193",7.7811716818384,85.0583883607822,"1"
"194",9.7430090988063,71.5012424207561,"1"
"195",11.1479812579604,65.5005886535044,"1"
"196",24.9156579318891,99.9265254736659,"1"
"197",20.4535566002492,84.6708298881183,"1"
"198",3.31282983096085,70.4459514680624,"1"
"199",14.6244297157243,72.4793971418667,"1"
"200",7.45721713838733,69.0591638725044,"1"
"201",24.3769516696609,102.761851830194,"1"
"202",24.5627904257636,91.4634584125974,"1"
"203",10.6111113728604,78.9989620926549,"1"
"204",20.4859609181219,83.9268336878848,"1"
"205",10.6052919782805,77.1171161121532,"1"
"206",8.63925661991671,77.3871605912645,"1"
"207",14.3318413379103,70.3942093675668,"1"
"208",7.97721864857754,76.2459557468172,"1"
"209",25.3993560913119,95.2923544416858,"1"
"210",13.6806291863595,80.0235028486992,"1"
"211",14.9168058143552,81.5510942063271,"1"
"212",17.7835253278246,81.5891019840475,"1"
"213",20.5350254702923,92.609110267799,"1"
"214",16.6155426974447,72.6153260703778,"1"
"215",10.2620948631077,69.996100530372,"1"
"216",20.9029897987164,98.0119321005929,"1"
"217",20.3286831997706,71.5744240888249,"1"
"218",16.4332501131286,70.0975764417415,"1"
"219",12.589087565086,65.6709400220153,"1"
"220",13.836977557347,64.3910552685134,"1"
"221",10.5072212043757,75.1527575409859,"1"
"222",21.7408618202896,84.2001663033051,"1"
"223",28.4473445615822,86.8252602949224,"1"
"224",20.9618456446187,85.7491408770145,"1"
"225",14.4626253480219,75.6930694805837,"1"
"226",12.3003037695365,82.1997271679373,"1"
"227",15.1789928019138,71.002182308256,"1"
"228",7.14534688469327,75.1421938718407,"1"
"229",18.2486123795736,89.4382605743291,"1"
"230",8.38731451422505,70.7077862459895,"1"
"231",28.2760881933116,97.5984587944409,"1"
"232",7.65322142778363,82.7907593436633,"1"
"233",16.7054727514189,81.7977884786252,"1"
"234",17.5372809460305,69.311370179695,"1"
"235",12.6979931276404,73.9750461305546,"1"
"236",14.8819889738698,63.4236917863744,"1"
"237",15.1307387087212,77.618911966362,"1"
"238",18.6874224085522,83.3200654634683,"1"
"239",14.3062503997634,84.4686145310058,"1"
"240",7.34121357612171,74.2247576069487,"1"
"241",13.4089645434038,70.887876308577,"1"
"242",9.52487198284977,76.5853126959034,"1"
"243",17.853451495567,97.374432195979,"1"
"244",11.7803938642628,67.35414173714,"1"
"245",16.3537161934333,77.0133366281389,"1"
"246",22.709982778415,99.9085918920523,"1"
"247",13.8253877606725,79.35289491898,"1"
"248",5.92215028451881,67.6777970609721,"1"
"249",6.56488099740001,76.1154983044458,"1"
"250",16.1900826476342,85.496493146883,"1"
"251",9.3264053422752,78.2909680427325,"1"
"252",9.85561694438768,75.6543231267055,"1"
"253",11.6670551507434,77.4386134578686,"1"
"254",14.1176084436481,81.6155957829506,"1"
"255",18.8597622917505,98.1302224041364,"1"
"256",18.0599468765294,77.2434154061642,"1"
"257",24.5683364275026,88.5342356308295,"1"
"258",16.2331635127877,87.3091144203532,"1"
"259",14.8237010197854,78.6586014073368,"1"
"260",6.68252094141069,65.0843652660603,"1"
"261",9.65347833985633,76.2774630006433,"1"
"262",9.7754443210196,76.6069684110722,"1"
"263",16.171796800282,79.9686326554598,"1"
"264",22.9334171131656,92.181154461678,"1"
"265",26.793886494955,102.6593577007,"1"
"266",19.3951453185579,97.2002624068375,"1"
"267",12.8016073086132,79.4942860691008,"1"
"268",0.726808670369264,65.4464343134014,"1"
"269",12.9833769307153,76.167335280042,"1"
"270",11.5093403015016,82.9952076687271,"1"
"271",16.335547377541,89.9613132347978,"1"
"272",17.9061834230039,90.6054437324647,"1"
"273",17.1381203460402,87.5014256030867,"1"
"274",8.65071571166928,65.7698368366959,"1"
"275",19.8493929588655,88.1392570933381,"1"
"276",11.8459268450129,76.0461085640568,"1"
"277",15.7468223278263,81.8088078254714,"1"
"278",12.0740513518867,82.5078158422065,"1"
"279",17.6350333547737,83.9993241778673,"1"
"280",15.3772469283544,80.1098526245923,"1"
"281",7.93909534403625,62.7116415586417,"1"
"282",19.357733641929,86.9728605574638,"1"
"283",17.2708978859304,83.6617952360626,"1"
"284",21.7422821423015,73.0353401872011,"1"
"285",20.4217937483152,78.5910072715923,"1"
"286",15.9595008018646,81.1799639023542,"1"
"287",17.0948499612768,81.6712779475434,"1"
"288",27.8486050341736,93.8544395361245,"1"
"289",20.853892273638,74.0995622108633,"1"
"290",17.1298741635571,80.9835002392639,"1"
"291",18.8425250562521,92.7051567843121,"1"
"292",14.3035515409649,93.6914782618152,"1"
"293",21.1549484511928,91.175472639351,"1"
"294",6.71244905261276,77.1395074223274,"1"
"295",25.2333212174913,99.8230912903641,"1"
"296",14.9442046156586,80.8725739692552,"1"
"297",23.6698798757756,98.9462298497947,"1"
"298",10.9617145692834,65.0936289499441,"1"
"299",15.2922122065505,80.1087239276232,"1"
"300",18.374266930968,93.9858373451321,"1"
"301",13.8777462599635,71.5640879565655,"1"
"302",12.1750051849974,72.0022566192175,"1"
"303",14.1041928561353,68.6217210796545,"1"
"304",8.22139365939484,70.330120298547,"1"
"305",11.2079860780538,76.5062564579335,"1"
"306",14.4601599833062,84.473102691037,"1"
"307",8.70369787980563,57.9217088868861,"1"
"308",15.7370010132533,82.2837755313826,"1"
"309",24.8208830893617,90.368442071973,"1"
"310",25.7111505647456,100.0107156829,"1"
"311",17.1164857880991,95.3066292336474,"1"
"312",20.7488776700167,86.4845495873954,"1"
"313",3.40310325889591,64.3905865947571,"1"
"314",14.4753559487127,72.6812155259448,"1"
"315",14.8328179922383,75.6416422525202,"1"
"316",17.1546202801488,87.7353549056538,"1"
"317",16.8333592557841,77.6837414835666,"1"
"318",14.3745470293604,64.4326941076204,"1"
"319",19.4034072811207,98.9248918849068,"1"
"320",18.5228506604052,89.6293416429516,"1"
"321",18.3009266747105,81.2331429144668,"1"
"322",28.4167541527655,88.20941792425,"1"
"323",1.2721589048977,70.4325545740692,"1"
"324",6.54771034722133,92.8724742763506,"1"
"325",11.5216790923726,75.2549531408554,"1"
"326",15.6046671307411,88.3149803285373,"1"
"327",10.372908201794,81.7079066894781,"1"
"328",20.7955410317151,84.8952826992418,"1"
"329",23.2550188370961,92.4552655130187,"1"
"330",21.1134822809231,76.8202681484407,"1"
"331",22.9393631172983,88.6070370379782,"1"
"332",6.56407850931969,69.4998363126547,"1"
"333",12.22973402098,72.3656952616976,"1"
"334",23.738729406233,94.5172981000962,"1"
"335",17.3795376076734,83.4945111454101,"1"
"336",10.7686722272977,56.3363122753491,"1"
"337",4.88404145784349,68.1803534220955,"1"
"338",19.022164370619,75.310692310366,"1"
"339",20.2843151457957,88.1103640379316,"1"
"340",16.0071372767777,78.1737814655414,"1"
"341",19.0497296675029,85.7187695680849,"1"
"342",14.9052335552452,92.1669981913057,"1"
"343",25.8307184296247,95.3160424340099,"1"
"344",18.0489855773127,79.075959926004,"1"
"345",20.072172425559,76.6287050862633,"1"
"346",8.61876954058811,61.2643520625258,"1"
"347",19.6241465317272,78.7801581206434,"1"
"348",10.559314933465,75.1517055871207,"1"
"349",12.9160836911608,68.8094310718473,"1"
"350",12.9849148962296,78.8054667040388,"1"
"351",20.8497550569447,89.6923169947143,"1"
"352",9.56838063890183,57.7301003703738,"1"
"353",15.5351256792455,74.3152707807487,"1"
"354",12.4996718521413,82.8117556064098,"1"
"355",7.12858715535606,72.9276752721826,"1"
"356",9.70042160097496,87.0548500595989,"1"
"357",17.1751317278566,84.0339991586227,"1"
"358",20.0879418072158,76.8596302209066,"1"
"359",4.74177982667547,54.3353433366507,"1"
"360",27.0791112210937,106.023812544966,"1"
"361",7.23716861892035,81.5607461883756,"1"
"362",18.0358123639203,86.6025988626298,"1"
"363",12.4276367647456,84.8355119032999,"1"
"364",17.6841044723782,91.5094534749259,"1"
"365",23.4065151041441,85.8314554046979,"1"
"366",14.4991856870994,77.6174555241723,"1"
"367",12.3964373617853,86.1712376149696,"1"
"368",6.94911174327767,72.364205609494,"1"
"369",17.8727098137809,89.2891224591825,"1"
"370",10.8984588449211,76.3702204257667,"1"
"371",29.4314494407118,102.810558318213,"1"
"372",10.9627872380204,61.3009429429944,"1"
"373",8.00454041427307,77.8817414782113,"1"
"374",24.3339569300283,85.4326450078729,"1"
"375",20.9839091210331,83.2426336211319,"1"
"376",9.68920813869627,75.3946190009917,"1"
"377",14.2005506695941,67.8343094687244,"1"
"378",17.7005955399718,80.3800223347588,"1"
"379",19.0853064404824,77.63284740161,"1"
"380",3.40682084964962,63.5856820081843,"1"
"381",13.6116954139375,81.1795236985638,"1"
"382",14.5158959733377,82.6624954395009,"1"
"383",14.3620144084088,82.5489705017476,"1"
"384",7.49455353372144,70.6874802438722,"1"
"385",15.2536861410677,85.8798018022168,"1"
"386",29.1707588855665,89.8331923645553,"1"
"387",17.9215105645024,84.2006440897166,"1"
"388",8.63558253793239,69.0588632611133,"1"
"389",10.161126101193,77.0856479195452,"1"
"390",20.9961664513651,81.1636968603309,"1"
"391",13.3563785477723,72.7047254805615,"1"
"392",7.43563346342994,56.7881570729346,"1"
"393",15.9289038242995,90.6746812875183,"1"
"394",6.14099025720683,74.2613991286353,"1"
"395",9.21462009420557,75.8497572270151,"1"
"396",27.204544689532,92.4689304762785,"1"
"397",9.34123121877618,73.2477671785358,"1"
"398",15.3985772170367,90.4718425871861,"1"
"399",7.78292592600449,67.9347215015221,"1"
"400",15.1277663400601,75.4522563610109,"1"
"401",18.4338095348747,77.2329583008519,"1"
"402",11.1975999917231,67.2699886401896,"1"
"403",9.14918120540522,75.1117167457949,"1"
"404",16.3667764042349,78.9041330682911,"1"
"405",17.7246418768173,87.0155334081355,"1"
"406",1.76949345559118,66.227391289171,"1"
"407",11.12734017754,77.653714164915,"1"
"408",14.1755374505409,89.9978410112398,"1"
"409",18.1532604033725,71.5049951375467,"1"
"410",17.1819622049051,81.7039044147067,"1"
"411",17.3583505255906,84.9567709932299,"1"
"412",14.3725881292155,83.7196659789524,"1"
"413",22.5463165452984,84.2147323301642,"1"
"414",11.5192618996346,80.3125068169309,"1"
"415",11.7444061287082,76.5158626921179,"1"
"416",0.179268765826778,54.5377008545415,"1"
"417",12.7228879055526,80.0444365412586,"1"
"418",17.6709334204137,84.0068694476634,"1"
"419",14.5585202836044,87.0006171752205,"1"
"420",9.80121859264123,75.7667969503463,"1"
"421",24.8816996212831,97.1940983251774,"1"
"422",12.8459541848811,84.7715582133609,"1"
"423",14.6348573570439,81.7913202047625,"1"
"424",19.3348875067903,93.7541314367745,"1"
"425",13.3136581872999,71.8252455894525,"1"
"426",7.07376817928199,78.5523152571916,"1"
"427",27.6154043947697,103.538372046594,"1"
"428",12.0762017931569,81.7053778644867,"1"
"429",23.9384437896163,95.8551457331247,"1"
"430",8.42259208600856,65.3457187575973,"1"
"431",11.239345948463,79.6056106123367,"1"
"432",22.5629572619556,80.7335173037475,"1"
"433",14.8943906076988,83.8472721076691,"1"
"434",8.32985013931564,70.8643305283887,"1"
"435",24.5820760259948,75.1151543667028,"1"
"436",8.04114319770353,70.1119022871818,"1"
"437",26.3735063771337,82.9175315982222,"1"
"438",18.3808740329568,91.8958935188072,"1"
"439",4.90177358958125,57.2934324423325,"1"
"440",23.9394387480016,90.8277752220983,"1"
"441",8.50096414763057,67.798554660193,"1"
"442",12.5606126768356,87.0511734803094,"1"
"443",20.7033030744592,85.2850370471084,"1"
"444",11.9862152206549,79.0874774758566,"1"
"445",10.4091573574579,74.3064355859166,"1"
"446",20.0179201722809,79.4031920522469,"1"
"447",23.430558827195,81.0322319261446,"1"
"448",26.651712525783,84.9240309876929,"1"
"449",2.27349384310459,60.8813514061535,"1"
"450",6.52114832223797,63.8633751904056,"1"
"451",16.0090079472288,97.532006944604,"1"
"452",18.4833321162268,91.3591117605111,"1"
"453",14.2991313500616,85.8746279582853,"1"
"454",14.0653792065801,89.5359120753036,"1"
"455",21.5820943695791,88.06515567257,"1"
"456",-0.780487384403562,54.8267881498735,"1"
"457",17.7797960474046,92.5397785467841,"1"
"458",7.63412433860707,77.8146591502379,"1"
"459",13.5295244129039,83.7006374165882,"1"
"460",11.9672167718965,77.8940090267111,"1"
"461",22.6371660653255,86.9293060088884,"1"
"462",10.6021406247789,77.9509868499949,"1"
"463",15.9656443995486,86.0340911818812,"1"
"464",10.7155193742741,77.3569861825794,"1"
"465",7.76596953909966,70.0650263782336,"1"
"466",22.0699656740255,91.5038028965175,"1"
"467",19.1646591621192,87.1318325563538,"1"
"468",21.6451736861376,98.2283118956849,"1"
"469",14.7387434978636,80.9629890698151,"1"
"470",23.8330994785457,89.4861958923252,"1"
"471",26.4037390843587,98.8547743357045,"1"
"472",18.160524502822,74.7522328815924,"1"
"473",11.4479124337569,65.1865699533079,"1"
"474",14.2506027186479,77.377045944051,"1"
"475",20.1999149833349,74.512846776623,"1"
"476",21.7367197065637,78.3109812277541,"1"
"477",20.1218507885283,98.8924989450739,"1"
"478",15.3140007976982,75.7113796099863,"1"
"479",23.4739119937187,80.1775211809523,"1"
"480",14.200255584479,77.5514006516914,"1"
"481",10.4606184695444,82.6877819298848,"1"
"482",14.3212489250586,84.3311287910216,"1"
"483",20.4287280097175,93.8755838069688,"1"
"484",11.4738304008533,83.4199112397218,"1"
"485",21.4605707318716,85.5486110521709,"1"
"486",16.5271176660315,89.0229969864015,"1"
"487",21.8732659877378,87.8789824282556,"1"
"488",11.9782072290249,74.3601897859899,"1"
"489",15.7617314436764,100.146701760629,"1"
"490",9.58763910672655,78.0835180568331,"1"
"491",11.7425080536697,80.4068567992042,"1"
"492",26.2784546374118,91.7030280889035,"1"
"493",24.5674931850736,91.2293681459574,"1"
"494",1.23643651246085,73.594843291093,"1"
"495",14.256702328011,69.3672335659087,"1"
"496",7.10729761399989,67.0657824546655,"1"
"497",12.816189296166,83.4662366628001,"1"
"498",12.2829378283088,83.5367626143086,"1"
"499",13.0828802050755,85.6263148498651,"1"
"500",18.4760323044733,85.1157635875237,"1"
"501",14.724188481245,72.5431658454718,"1"
"502",10.8577499461322,69.662262685483,"1"
"503",23.5700759403178,88.3860583474792,"1"
"504",16.7419717370221,88.5567954638841,"1"
"505",3.12673283771595,67.2872442976691,"1"
"506",7.01739694821415,83.0700460935024,"1"
"507",9.00295180417275,71.8899248111515,"1"
"508",7.1928705379481,58.0159333560278,"1"
"509",12.1854541905721,83.4029493119228,"1"
"510",11.4011533589105,80.9252664567431,"1"
"511",15.3262544115392,78.5952096167278,"1"
"512",21.6158997395734,79.1901957327656,"1"
"513",16.9604558175809,90.1000510563949,"1"
"514",12.1088756008861,84.1448460259329,"1"
"515",12.797964437467,73.3903103103768,"1"
"516",9.25154472385134,73.7928677097777,"1"
"517",15.2776718981254,78.1861696025766,"1"
"518",14.2294459416529,84.3292094731474,"1"
"519",9.94785383318452,69.5682808160958,"1"
"520",15.2436452657353,77.5410070202536,"1"
"521",19.6914770278616,89.7098608240568,"1"
"522",15.4277443015852,78.4030441763737,"1"
"523",13.4079036447575,72.0280667994074,"1"
"524",14.6609015344855,76.6951292325,"1"
"525",20.8874368013511,90.9318495138219,"1"
"526",17.161248239429,85.7927090538168,"1"
"527",16.1098407795386,95.0304599576586,"1"
"528",20.5078895194126,78.8096593061254,"1"
"529",17.8586299135333,83.6536117336836,"1"
"530",9.8432773785505,75.7041291457317,"1"
"531",11.9839948266128,89.2625005490817,"1"
"532",10.8401247153659,75.8291705391042,"1"
"533",7.58167038388342,66.0224386288306,"1"
"534",16.7545847248648,80.6780654793934,"1"
"535",23.7703557743843,99.8905518938312,"1"
"536",15.7307065187096,89.7278622028849,"1"
"537",21.7714715880728,91.0980809722153,"1"
"538",16.3101677305972,83.8326800937819,"1"
"539",11.0382556986954,74.4316185938967,"1"
"540",11.3717505176871,79.3866256228774,"1"
"541",9.65447556022491,79.408562359979,"1"
"542",11.5544921946234,75.9223257356737,"1"
"543",18.9691409182059,86.7723815471913,"1"
"544",3.8007354706186,70.8659158118503,"1"
"545",18.9750012677764,88.8185004054749,"1"
"546",13.9920071634056,91.4573502393217,"1"
"547",8.9176729208218,68.1115093282707,"1"
"548",16.2017869789966,87.4363029200943,"1"
"549",33.2120204041783,100.957230015592,"1"
"550",12.4665308353518,74.3158910006946,"1"
"551",19.517607123014,88.2569524095918,"1"
"552",13.55611578817,70.8902365988951,"1"
"553",24.4818303394994,88.9584459571157,"1"
"554",12.9779573061398,84.2385037889176,"1"
"555",20.4671554935958,97.944722427958,"1"
"556",11.8997309263653,63.226262879162,"1"
"557",13.2376141475662,80.2950917299587,"1"
"558",16.1437900985354,72.7305758223385,"1"
"559",17.6603059209119,76.0839605872236,"1"
"560",9.84269558084637,74.8058719742271,"1"
"561",13.0302877456537,70.519198412796,"1"
"562",14.5472772633437,87.5539931241058,"1"
"563",9.14800396925973,69.3911639783356,"1"
"564",20.9143822246565,95.5842854764354,"1"
"565",10.6069804042034,67.3642829628537,"1"
"566",19.5807191791539,78.825529287118,"1"
"567",14.5838227978059,86.9566328552466,"1"
"568",17.2465510760089,86.2106231408489,"1"
"569",14.2548969342233,76.5864346435654,"1"
"570",15.1743386140688,80.9111421569293,"1"
"571",15.3886548877024,91.9368167837099,"1"
"572",9.8004023013463,64.3814357910948,"1"
"573",13.527108948634,70.9115992900071,"1"
"574",18.863584843267,81.9803040684078,"1"
"575",18.2373802426246,72.6479352533411,"1"
"576",19.317898762375,94.998056579547,"1"
"577",17.862062207984,86.9743052709975,"1"
"578",14.6505900133704,81.0987688609157,"1"
"579",7.22747396776148,65.1103986338215,"1"
"580",16.9316808789022,79.295951641682,"1"
"581",16.2332529916858,75.342316722534,"1"
"582",11.4656383314457,80.59846504127,"1"
"583",13.8061637742124,65.7108477091225,"1"
"584",16.0722665203679,85.7262936227896,"1"
"585",12.3271065594821,68.3040894649357,"1"
"586",12.8179141818402,78.3096795966788,"1"
"587",19.6102177793816,82.3517024959005,"1"
"588",12.7225816593638,71.3197298826223,"1"
"589",11.840529876167,89.0565362230233,"1"
"590",5.72953160278664,68.3283278317573,"1"
"591",7.7760942665546,48.3668178676341,"1"
"592",16.9992853022067,84.8045208323345,"1"
"593",21.0072608462694,87.4045729779299,"1"
"594",17.4956464596236,75.0529378305946,"1"
"595",16.911840087166,85.3460540396335,"1"
"596",8.46717279813563,68.892164392174,"1"
"597",15.4872126236754,78.1328288017297,"1"
"598",-2.14391787948125,64.6455846017012,"1"
"599",29.1182540370253,87.3674338166239,"1"
"600",21.8275285419784,99.8445324831269,"1"
"601",21.6618131291789,90.0040082922809,"1"
"602",12.5469681180506,80.9673153518913,"1"
"603",16.4217518488757,78.8179987706875,"1"
"604",9.12024319145098,63.9924250936885,"1"
"605",25.1706615790717,84.5427259719178,"1"
"606",14.6290860509208,77.5360460427686,"1"
"607",2.82904811424067,78.2162640449009,"1"
"608",4.09689182237258,67.9953280801411,"1"
"609",7.53056213895361,80.2102578091258,"1"
"610",7.31880701589964,73.3836282716591,"1"
"611",8.88819264998367,78.2547708249115,"1"
"612",5.42423383619949,69.7413737346316,"1"
