"","F1","F2","F3","F4","F5","class"
"151",-5.06496585998585,16.2035388578427,1.9094451690869,2.91706053902294,-6.49978646092407,1
"152",-4.63689725557506,16.8636618229589,1.06791608056535,4.28726947370922,-5.38069068705722,1
"153",-7.27268451130145,15.1502531645781,1.75033943096692,2.9913882945108,-6.5889006565035,1
"154",-3.72689244446993,15.5830224880549,1.01442332664588,5.08407377392608,-7.14760068972257,1
"155",-4.79135609144306,16.4915186059409,1.29556901283958,3.4324699021423,-8.18674924639435,1
"156",-6.19775383117744,16.3844636420411,-0.665327823047463,2.72283690115948,-7.52230834369536,1
"157",-5.21036161754154,14.6735170933262,2.17962638870552,4.94253203004721,-7.03916813717387,1
"158",-4.78592832899035,15.9754483043106,0.846942324397306,4.84027699431018,-6.22101516095767,1
"159",-5.24847312066008,14.9290729335418,2.14807955667365,5.76209828545064,-6.59225396239192,1
"160",-5.46065180305994,15.5114580607114,3.45429319791225,4.88547759202782,-7.0268225476352,1
"161",-8.11267426771938,14.0218013764607,1.2152041509989,4.81545610473512,-6.59165606007365,1
"162",-4.78324968507351,15.3929307321708,2.50746614609202,3.68764601702245,-8.07697123937833,1
"163",-6.83374264307594,16.3293801656778,1.20995740927024,5.39897998171252,-7.13623494049235,1
"164",-6.19664856773494,15.2187305663647,-0.559739472632267,3.43954679947791,-8.31056316529371,1
"165",-4.55043419354678,14.9897530501284,2.08233720439964,6.12565266158398,-7.0603033280452,1
"166",-5.32087755916977,13.8360156220952,0.47420757408966,4.66537690927486,-6.56944161559911,1
"167",-6.36415458282101,18.271942140718,0.834487212517074,4.67340561652206,-6.21873665178174,1
"168",-5.63077510029612,14.9435157544641,2.33818301557277,6.22470738309922,-6.8982224899851,1
"169",-5.04248912011906,15.4896706429886,2.30933256931162,3.45299466563217,-4.54766829494078,1
"170",-6.20828771331046,14.1282337270531,0.941959524416393,4.75587054403703,-5.24490731125503,1
"171",-4.69354678875081,15.729541573537,-0.0966061723786975,3.74312431521991,-7.03181345116455,1
"172",-3.05173035206153,13.7268555672728,2.42393200345548,4.0819278026581,-5.20253761894784,1
"173",-6.74395710549553,15.730706376154,0.193326409906712,5.5126784862537,-5.38474903019717,1
"174",-3.65403545912097,16.3846837990808,3.13614360618728,5.85558596855367,-7.00040343075928,1
"175",-5.12771922723743,14.6150889300153,1.10767518220847,5.83012576824084,-6.32724437545291,1
"176",-5.1473991338968,14.548952101804,0.688364121275346,3.84455604613845,-6.47323264892176,1
"177",-6.59526409598868,16.1491245315903,0.17646093967592,6.43769251802739,-6.40793716945716,1
"178",-6.3057600777754,15.8281290739925,0.940424152381506,4.98031001965168,-6.62499580017496,1
"179",-6.6188706381836,14.7957692626718,1.59247103634903,6.24821396864358,-5.78391151026434,1
"180",-6.22932393914022,16.4130060431387,1.24430899885317,4.91047571161043,-6.6081670281987,1
"181",-3.02930670179873,14.401794330904,1.39379721062232,2.82918477192441,-6.2786925959765,1
"182",-4.50814799380072,17.0327453825924,-0.632267900227658,5.02193155708605,-5.27515856755161,1
"183",-6.01877232856443,15.3749326094093,1.25634012940472,4.97418081132506,-6.20336864318929,1
"184",-4.28693558181064,15.4915955510462,1.48915539708193,7.09715993711349,-6.43742959082027,1
"185",-5.41600335619229,14.2448400162078,1.29573339923169,4.38783590672514,-6.87957434874463,1
"186",-6.18017410679329,14.9002674890485,0.572103719789341,4.39465754449225,-5.50039587090663,1
"187",-4.5556698389628,15.2271080235482,-0.393039102929277,3.76457863135607,-7.32628905217577,1
"188",-5.50111846129382,14.9244758657904,3.29955804244135,4.33689452547367,-8.08247298917477,1
"189",-5.74601822280464,14.5817055598978,1.44903305888479,4.84279567398189,-6.51294090730688,1
"190",-7.22661472464634,15.8077944324619,1.60332743215111,3.18805361238754,-5.91316287920485,1
"191",-4.82058558642779,17.8867025026457,1.44958033898519,4.65589558741002,-6.77194268485282,1
"192",-5.53499023462183,13.7386103661536,-0.378249707032781,4.53162309310082,-7.44959589950176,1
"193",-5.5500199404647,13.4758747682307,-0.205820902917295,3.50767862095328,-5.88247029787501,1
"194",-6.70324647261224,14.7875691879147,1.37275117028352,4.28641569806691,-6.7221113402673,1
"195",-3.29969448347643,14.462479470233,0.987407711699658,4.09240261014829,-5.35613309210281,1
"196",-6.3742413884124,15.5049962377155,2.08001096593217,3.55057152394362,-5.21335270319325,1
"197",-4.92899405004788,14.5128765319609,1.7474551606672,4.39585491665895,-6.55529974694093,1
"198",-5.69473166253779,16.6575991782696,-0.0582230340938716,4.08654536269611,-7.11771919669066,1
"199",-6.60055519037346,14.547128097725,1.2748971110328,4.47698692703529,-9.41787129368569,1
"200",-4.56418300980275,15.8368088774764,3.70908472475779,5.29436029794312,-7.31548782789725,1
"201",-2.80736531856403,18.4193091654067,0.0741655353192832,5.07819401584745,-7.07977543756741,1
"202",-5.41770531896811,15.8146258700601,0.0309768887404103,4.89475164013458,-5.11928115579346,1
"203",-5.76884646965693,15.4241564307928,2.69144935794693,5.50755830057497,-8.51702333731655,1
"204",-5.37619949225994,17.240630376169,2.70815370152861,5.02911366370625,-6.14730771182237,1
"205",-6.80169167771081,15.8872147083726,0.33842841642164,4.15114399179508,-5.93292483515566,1
"206",-6.74164957721327,15.8540013923643,1.72120939108101,4.66407402973165,-5.04633969709985,1
"207",-6.62710379409738,16.1932134029268,1.20394678415879,4.3483298160581,-6.40443728508288,1
"208",-6.62515705620606,14.2736322249728,0.79839647612604,6.36091920964747,-6.81276374432274,1
"209",-5.27332206729424,15.3972365038137,1.76337008356329,3.65748251687488,-5.71061805236662,1
"210",-5.02005120528077,14.7806303187995,1.34743059742145,5.32549367939115,-6.31079753688066,1
"211",-4.12282244964524,14.9740953865964,2.40901396709986,5.64571006983324,-7.03101165083812,1
"212",-6.58068315834401,14.4979379506067,1.75066430955443,4.53803532617113,-5.08942585208381,1
"213",-5.06961850502592,15.2151382663277,0.267335103112348,4.02676038528677,-6.52564012603793,1
"214",-6.05569111257878,16.1013132617219,0.958539299439681,4.50360215109755,-7.59903819174309,1
"215",-3.69971288061342,15.9197048729616,1.52351099210891,2.91729964500796,-6.20873661938593,1
"216",-6.62838005440184,14.6955615671369,2.21121852263111,4.15646141338379,-8.61690079893844,1
"217",-3.83485235563277,13.2096762160987,1.86568888146905,5.62641130897663,-7.4994963855958,1
"218",-5.16046941411057,16.0262135298798,2.33350050452397,5.09326144784455,-7.11341229802778,1
"219",-4.68876440758191,16.387705498001,0.35630831747367,3.20837462589629,-6.70825097894208,1
"220",-5.87871884029731,14.6015440289289,1.3768080311245,3.28916553340512,-6.70730216760906,1
"221",-6.22968485306405,16.5442474156837,3.717366492771,3.69318281620523,-5.81086434799229,1
"222",-4.77960673775384,15.5168889171859,0.839230977552448,6.18446976672951,-8.87398633717151,1
"223",-6.24795125711579,14.1502396978335,2.68819079055554,4.41845862724717,-7.39319971840493,1
"224",-2.4207119914558,15.5370458736036,0.849128039742939,4.90902731002817,-8.43695313969023,1
"225",-5.11445382285006,15.4909199404113,1.76140247413961,3.62679142395417,-7.8915123610832,1
"226",-6.29817112879831,14.8190935683985,2.59192731829305,6.18830762170011,-7.02542047197433,1
"227",-5.96369302610681,15.2580443110696,1.36211382946248,4.70606629359308,-6.57849413116969,1
"228",-6.35143540656838,14.7401867526709,2.48995501535555,4.0605346987887,-6.56548282370981,1
"229",-5.66172699932546,14.6292337493406,1.88393926102097,4.78226693338498,-5.46874516272275,1
"230",-5.48729688089514,15.2555373832904,1.57117226491483,3.42357041085668,-7.70442257232886,1
"231",-5.0944832143827,15.2539622402673,1.226916405257,4.49394035047007,-7.51904113770979,1
"232",-7.62344512460454,15.9359181116678,2.05451685925632,3.3204458245419,-5.38612580047665,1
"233",-5.21960164183489,16.9287234364851,0.335706880367174,4.77594334824627,-6.96854247787407,1
"234",-4.83624903364035,15.0112235735785,1.282779679657,2.83050291114808,-7.64614996180576,1
"235",-5.47972258185702,14.880761649103,1.24930786579798,4.1412360859668,-6.26159838277377,1
"236",-4.43626815677256,14.7645817286837,0.985840793014734,6.04892331826177,-9.06745177311897,1
"237",-5.92459425726286,17.6517874256346,3.48646742067372,4.76575738324217,-7.7321374695489,1
"238",-5.43929904603169,14.9343087455442,2.74569463390095,3.80267940418898,-6.49561692372651,1
"239",-4.98490639095343,14.8295729807954,2.14440203311565,3.86123208897572,-6.23828868928128,1
"240",-4.50809483241857,14.598640219108,2.40087239258906,4.11962918867961,-6.57417513049829,1
"241",-5.40291899323336,15.159886755153,1.56098022160725,3.37873113446819,-7.00466539112023,1
"242",-4.77896563385695,13.4129584922619,-0.195048835748792,3.44722450229505,-8.45761821308069,1
"243",-5.18517342622577,14.5941547917352,-0.871669733719511,3.97159329481157,-7.25916377041007,1
"244",-4.74797099174402,14.4833310054924,2.45416660734816,5.00752477552063,-6.50617636129972,1
"245",-6.45728213583663,17.5407510213893,1.12860651951231,2.78426447571369,-7.07238499032776,1
"246",-7.53920053625418,15.2765730257046,0.870650348419844,5.29099175029543,-5.85903233319777,1
"247",-6.33086143042328,16.3931920098663,2.71720046127823,3.82501805504938,-7.52093288543459,1
"248",-4.95397810236844,15.7701311114352,1.84165231205375,6.01384635443959,-6.48144539935886,1
"249",-4.55305519534675,16.2099886038284,1.72649774141832,4.99524649807644,-5.57720521447718,1
"250",-6.60701633923278,14.4819004123337,1.88482335500667,4.48947239575891,-6.7945233072503,1
"251",-4.86347908835073,16.3403781893403,1.03020684824768,4.29661819089492,-6.79492990992739,1
"252",-4.54173867622738,16.0131036281702,2.72588486243266,4.60152518947205,-5.74286091371451,1
"253",-4.72175415450488,16.1991666023913,1.70757805838793,4.32927966274951,-6.97756602810449,1
"254",-5.37536096981366,15.6359720321705,2.23610181999568,4.49984493670559,-6.93890544052309,1
"255",-6.08907555308779,15.4487468129479,1.22411170930562,2.29542628599261,-8.23336021614958,1
"256",-5.67724337547408,15.3217993666267,0.0920080234020264,2.617623883849,-7.22289773884869,1
"257",-4.95126069982785,17.3603217734188,1.25442055790012,6.10234690051974,-6.78550636129929,1
"258",-5.48922436126257,15.91190845484,0.422300106348544,4.55744384699714,-5.96008082014301,1
"259",-6.35448225237432,15.2654770716033,0.145106601150208,4.96351425634138,-6.44372873654624,1
"260",-4.95640911429804,14.3672731099743,1.40011238636423,3.66510436824218,-6.86891316765128,1
"261",-4.26213254551605,15.083557854557,2.00956067254829,3.85949347580833,-7.34705672938557,1
"262",-5.16603471493551,14.9079708710334,-0.410087483535973,5.87433049510535,-6.50817128105541,1
"263",-6.18839590608222,13.5930043541606,3.19508712300877,7.99953288116357,-6.6610481115798,1
"264",-4.75494981801094,16.8116434535654,0.591072918070854,4.25796583033548,-8.59564955558046,1
"265",-6.341334697794,16.2094929243774,1.00216136236859,4.39495052570895,-6.98108807043778,1
"266",-7.46842344801773,16.4247130757229,-0.150615537325959,4.40059189747638,-7.30709198099409,1
"267",-5.82335028237832,17.047049086227,0.710817433694093,3.82606446418013,-8.38818251387911,1
"268",-6.41045454713337,14.4208984341235,1.70082354785776,3.74615781388415,-6.56448648390712,1
"269",-5.75118395337005,14.1535209615804,0.502269565886765,5.4942745149497,-5.96545243298069,1
"270",-3.5991831912215,15.5835028330915,-0.202949462372677,3.84074503287686,-6.46004001409511,1
"271",-3.7046201306274,15.697092264931,2.43326417673793,5.37724336458428,-8.03662014105259,1
"272",-5.77586911778698,16.8923446778389,2.16897346120538,5.07295820145982,-6.39141427355838,1
"273",-6.09616176573153,14.267697828147,2.58830314244077,3.18894256822509,-7.80742443864109,1
"274",-4.97579147300229,14.3248885921016,0.741006938336671,3.42636255310955,-6.24786496120631,1
"275",-5.15844344888403,16.0089678347649,1.7353421237551,5.16640780627096,-6.22917202696474,1
"276",-7.57341802219635,15.4382667801314,1.40534116416136,5.33383826253978,-8.05601459494055,1
"277",-6.10435665533804,14.5134401507401,2.35011756431914,5.88823464310136,-6.08085179357603,1
"278",-6.82715984809912,16.0390352582279,2.44332653799038,4.77710304062848,-7.43463785183123,1
"279",-6.69087470613348,14.9217803459311,2.0077257075588,4.1775009595101,-6.64091357899517,1
"280",-4.30981066985182,16.1654180819607,2.657550133083,2.90758225723162,-7.14920479864905,1
"281",-5.53968844602993,16.1656724330998,0.123670730080492,5.41534691533931,-6.56113844277293,1
"282",-5.34095045191741,16.0955679330963,1.17651891173247,5.53470815839114,-6.22029874520377,1
"283",-5.75496583968983,16.6274601608319,1.58543603655564,5.27791345933149,-7.46270616055948,1
"284",-4.02432462853621,15.5830941971413,2.14072012050294,4.50904553399933,-7.14815842591586,1
"285",-4.82031822024212,14.0024664969001,1.77124349940349,5.00272843288684,-9.56385788805978,1
"286",-5.23637913698887,13.4186653941442,1.95268172850218,4.15524832651083,-7.56346534417015,1
"287",-5.61160276869479,16.9601351864752,0.657554274391569,5.1672653538408,-6.52737065051338,1
"288",-6.78427509466368,13.8460611241573,-0.699708419629681,5.16043627135991,-6.90327058046656,1
"289",-3.7541847619115,16.1607582497543,2.14257324269207,5.94354564522698,-7.36924761690023,1
"290",-5.09465853729364,16.4558764117354,2.66222903961249,5.37181320621839,-6.44738134589793,1
"291",-6.47298051279335,16.3166435024489,1.79314322402775,5.24341231359893,-6.444883473363,1
"292",-5.80659451023213,15.5102172430572,1.98024146489098,4.78079356681656,-7.69863709326225,1
"293",-5.89491558532779,14.2679574173147,0.325845448940551,4.46455098975651,-8.66666107531019,1
"294",-7.2932989401137,16.6896483409273,0.716258427398022,2.75747033034054,-6.98139175836424,1
"295",-4.28368719830061,16.2493374384259,1.7342605499631,5.79290797217186,-7.64002996003615,1
"296",-4.87506727417009,14.9999975257124,1.29364153797198,6.82362737923215,-5.899094123226,1
